Type,Teff,Jstet,RMS_60m,LS_Period,LS_SNR,BLS_Period,BLS_SDE,VmKmag,w1mw4mag
DCEP,4356.0,0.96208,0.01428,3.19926644,2640.01969,3.16385358,9.08571,2.7930002212524006,2.048000335693329
MISC,3461.0,38.65299,0.06571,14.64901579,3083.92226,0.10409946,8.32768,4.497000217437739,0.5809998512268102
DSCT,7410.0,-1.44816,0.01299,0.22320464,154.21307,0.13016794,9.3716,0.7969999313354013,3.5810003280639506
ED,6357.0,5.54477,0.02344,0.40105199,813.86,0.80123399,10.48666,1.1120004653930593,0.8829994201660192
ED,5523.0,0.0185,0.00338,0.25348823,810.73608,0.50742077,10.80227,1.7309999465943005,2.3239994049072
DSCT,7277.0,-0.8494,0.00427,13.916504,44.49577,0.1222377,8.83367,0.8699998855590998,4.4969997406006
ED,5338.0,-0.056,0.02035,0.57626538,102.50886,0.57587011,10.96965,1.8159999847411985,5.03499984741209
MISC,3636.0,1.01762,0.0055,14.64927263,795.87459,0.10409947,8.36581,4.15299987792967,0.783999919891361
MISC,6088.0,0.44895,0.00481,15.41646278,215.11058,0.10409711,8.16154,1.4540004730225,2.191999435424769
EC,5373.0,8.95016,0.0156,0.16324345,10350.25504,0.32655821,10.0251,1.7869997024536985,3.5019998550415092
MISC,4969.0,7.40852,0.01309,14.64895105,7977.10289,0.10409945,8.62019,2.1049995422362997,3.348000526428219
MISC,4325.0,7.44401,0.02283,11.59708625,2264.90299,0.10420759,8.28346,2.83600044250484,0.19799995422363992
MISC,3527.0,23.51443,0.02691,11.59734083,1428.26813,13.01413546,9.71882,4.295000553131099,0.3940000534057697
MISC,3266.0,31.83731,0.05394,13.9168095,2776.91751,0.10409947,8.127,5.500999927520731,0.6149997711181703
EC,5726.0,4.80914,0.05944,0.16391642,13264.37048,0.16400215,9.32511,1.5719995498656996,4.274000167846719
RR,5764.0,0.07623,0.00582,0.54734209,405.36851,0.54751616,7.57104,1.6569995880127006,3.375000000000041
EC,4596.0,0.96956,0.01834,0.12987871,3331.50314,0.129831,10.40667,2.5709991455077983,4.69400024414062
RR,6360.0,5.96668,0.07494,0.47987945,2996.79444,0.47952836,8.33928,1.4860000610350994,4.522999763488789
MISC,3176.0,6.42619,0.01129,15.46278167,1987.76739,13.9165035,9.52375,5.776999473571791,0.29199981689454013
DCEP,4574.0,3.2199,0.04932,4.97028893,8862.85728,4.96428537,10.18371,2.5170001983643004,3.564000129699739
ED,3994.0,1.93112,0.03697,0.17615828,2945.64178,0.35236549,10.85928,3.3649997711181,3.6859998703003
MISC,4123.0,17.87587,0.07611,13.9168095,3731.61809,0.1042076,8.5581,3.1409997940063796,0.7969999313354492
MISC,5650.0,24.45986,0.03049,13.25410429,2507.20959,0.1042076,8.88343,1.6790008544922,4.747000694274931
EC,4818.0,1.20764,0.02179,0.14434545,2372.91258,0.28849928,9.25828,2.250999450683599,3.866000175476069
MISC,3959.0,7.59792,0.01216,11.5971375,1744.76801,0.10426174,7.61527,3.7959995269775195,0.36299991607666016
RR,5865.0,0.78044,0.0359,0.54789386,407.31016,0.54758042,7.8284,1.414000511169501,5.81599998474117
MISC,3192.0,53.74064,0.04985,13.9168095,5533.90232,0.10409947,8.56883,5.3649997711182,0.3070001602172905
ED,7028.0,6.15496,0.03528,1.988072,679.74169,3.9796216,11.24687,1.2760000228880983,0.9149999618530291
RR,5410.0,4.13225,0.05173,0.47987945,2463.07231,0.47952836,8.41356,1.8559999465941992,4.00400066375736
EC,5656.0,2.12967,0.02374,0.14458705,9877.29279,0.28935394,8.80819,1.5200004577637003,3.802000045776321
RR,4778.0,-0.19483,0.00301,0.61171446,287.95614,0.61093894,10.06956,2.3599996566772,2.91499996185307
MISC,3206.0,2.00007,0.00521,13.45813,1706.03611,0.10423514,8.29457,5.845000267028841,0.5050001144409197
DCEP,6648.0,1.12586,0.01393,4.63893633,6399.63905,4.7302166,9.97574,1.4799995422362997,1.6859998703003
DSCT,7001.0,-0.79131,0.00048,7.52246757,31.88461,0.11548353,8.55304,0.8319997787475604,0.14300060272216975
MISC,5504.0,0.34768,0.01106,8.69781469,233.95307,0.10409945,7.92511,1.6799993515015004,4.00599956512449
MISC,3455.0,21.84468,0.03264,11.1332028,1527.74664,13.01386831,8.51241,4.745999813079861,0.1550002098083496
MISC,4019.0,5.08221,0.03274,25.30273364,11778.84484,10.89407407,8.14986,3.3180007934570703,1.4350004196166992
ED,5862.0,0.7741,0.00619,1.75050358,67.2987,1.75360307,13.19552,1.5560007095336594,1.1890001296997
DCEP,4964.0,2.69596,0.01423,3.09262422,10515.7912,3.11473863,11.18908,2.1069993972777894,1.0219993591308594
MISC,3374.0,14.3991,0.0172,13.916504,3082.44031,0.10420759,8.26416,4.786999702453599,0.2699999809265101
EC,4617.0,5.80294,0.06833,0.14773683,13350.47775,0.1477036,10.30311,2.5459995269775,3.5270004272461204
DCEP,3689.0,0.87374,0.02507,2.99286215,1542.82636,2.97613603,8.54312,4.017000198364199,2.8959999084472603
DCEP,5476.0,0.13542,0.0022,3.12737281,1765.18979,6.18937986,10.31623,1.76300048828125,0.6199998855590803
MISC,5540.0,0.37846,0.00584,12.61347,360.98867,0.10409711,8.28495,2.024000167846701,2.8059997558593697
EC,5456.0,5.97403,0.0334,0.1293985,12736.15342,0.25875502,9.70228,1.7180004119872994,5.994999885559061
ED,5545.0,0.32768,0.01459,0.2668553,485.29469,0.26666457,10.67155,1.6480007171630984,5.0889997482299485
ED,5582.0,-0.13512,0.006,0.81383064,71.38419,0.8142401,11.59711,1.6970005035401012,4.28499984741207
DSCT,7333.0,-0.82106,0.00906,16.37235765,10.20949,0.14792135,8.87033,0.7600002288818004,5.235000610351559
ED,6244.0,3.35724,0.02674,0.25488662,2581.67812,0.51000073,8.67729,1.3470001220703,1.9869995117187305
ED,4124.0,12.48475,0.06182,4.09317912,799.8307,8.21724508,11.65425,3.2300004959106,2.947000503539991
MISC,5643.0,1.86974,0.02138,13.25381333,415.63245,0.10409945,8.27821,1.6960000991821005,3.604999542236291
RR,4299.0,3.40977,0.03304,0.59346733,1785.85232,0.59464381,8.40626,2.8719997406006,2.2829999923705895
MISC,3579.0,14.46116,0.02589,13.916809,2246.8845,0.10409947,8.39492,4.31100034713741,0.6319999694824201
RR,5382.0,1.77122,0.03954,0.72107819,1929.95416,0.72325376,9.17207,1.7790002822876012,4.49199962615962
RR,4120.0,4.02989,0.06975,0.49436959,1925.94723,0.49490477,8.65808,3.2360000610350994,4.28800010681157
MISC,4105.0,5.85418,0.04313,14.36388474,2942.86581,0.10413802,8.70994,3.1699991226196094,0.49799919128418146
MISC,4637.0,4.0487,0.01974,12.10130783,1284.36035,0.10409945,7.61983,2.776000022888221,0.4449996948242205
EC,5713.0,1.02941,0.01794,0.20183915,3212.71477,0.20176954,9.816,1.5950002670287997,4.04899978637699
EC,4774.0,1.55646,0.01759,0.14273651,7626.29476,0.2856466,10.21171,2.4289999008178995,3.5670003890990998
RR,6261.0,1.32595,0.04056,0.49189366,1132.77637,0.49244958,7.69579,1.1629991531372,5.65699958801272
EC,5534.0,1.59788,0.01856,0.17933639,6129.4788,0.35866428,9.51921,1.6820001602172994,3.7130002975463707
MISC,5744.0,0.03981,0.00476,14.64895105,841.92318,13.9165035,15.02227,1.4990005493163991,3.33500003814696
ED,4504.0,0.13505,0.00368,0.69582517,84.47212,0.6956687,13.03157,2.600999832153299,1.2290000915527504
MISC,5086.39990234375,5.30322,0.0076,12.65142273,8880.12505,13.01392209,11.16466,2.466000080108641,0.12599992752075995
ED,3673.0,0.04727,0.0073,0.94278417,103.39507,1.88523937,13.54486,4.0559997558594,2.2869997024536506
ED,4119.0,0.426,0.00651,0.28236289,669.41991,0.56451107,11.41534,3.1479997634887997,1.8339996337890199
EC,5089.0,1.00263,0.02479,0.14963983,3025.73893,0.29928079,10.13644,2.0400009155274006,4.983999252319361
MISC,5908.0,-0.06219,0.00304,11.1250976,304.23385,13.00500804,9.35757,1.4270000457762997,2.5399999618530096
EC,4911.0,0.14858,0.01554,0.19368206,669.14361,0.19377793,9.60337,2.2169990539550994,5.38000011444095
MISC,3793.0,3.45399,0.01196,12.10157304,3434.39358,0.10409947,8.41183,3.7709999084472496,0.41699981689453036
DCEP,3357.0,0.57278,0.01196,2.92985453,1405.01656,3.02094567,7.89742,5.081000328064,1.0109996795654599
RR,6225.0,5.45747,0.06193,0.53319939,2833.4361,0.53303326,9.04164,1.7130002975462997,4.236000061035121
ED,5308.0,0.38444,0.01642,0.34792023,527.35179,0.69566946,10.78364,1.8420000076293999,5.5939998626708896
ED,4292.0,0.64643,0.01701,0.37812235,495.09145,0.75589189,12.0541,2.975000381469801,3.5799999237060494
ED,5627.0,0.42129,0.01084,0.30653093,1185.05344,0.61280487,11.51162,1.5450000762938991,4.050000190734819
DCEP,3667.0,2.1553,0.05671,5.45757216,3549.46931,5.50955175,9.81609,4.071999549865701,2.7340002059936594
DCEP,5774.0,1.69063,0.02111,4.88309088,5608.37485,9.36826362,9.36095,1.8140001296997,2.383999824523931
EC,6053.0,4.51048,0.04154,0.17717135,12742.60647,0.35423197,9.98789,1.4670000076293004,3.3529996871947905
MISC,4376.0,30.02616,0.03633,13.916809,3858.32389,0.10409947,8.77788,2.7650003433227504,0.053999900817870206
MISC,2583.0,16.3547,0.03829,14.64895105,3043.52199,0.10409945,8.44018,7.882999897003129,1.4969997406005904
MISC,2828.0,3.34408,0.01025,12.64193455,1865.84963,13.00479464,12.52994,6.801000118255569,0.8720002174377397
EC,6441.0,43.89539,0.07919,0.27207839,7233.83972,0.54460828,10.46074,1.1979999542236293,0.40500068664549893
ED,4850.0,5.24825,0.03194,0.59600895,727.41962,0.29839077,11.48128,2.2819995880127006,4.09299945831299
EC,5712.0,3.45359,0.02408,0.55445456,4152.93925,0.55362454,9.52363,1.6669998168946005,2.807000160217271
DCEP,4658.0,2.63817,0.05048,3.05863934,3955.04699,12.22142791,8.85551,2.4969997406006,3.072999954223599
MISC,2744.0,33.92886,0.06229,14.64895158,3059.21014,0.10409945,8.25613,7.174000263214131,1.5640001296997
MISC,3481.0,0.23882,0.00905,7.51695784,80.40905,13.906372,8.1931,4.449999809265201,1.9959993362426705
ED,7230.0,1.30134,0.03277,0.37942884,1420.75842,0.75878036,11.76388,1.1009998321533008,4.96700000762943
MISC,3920.0,3.6636,0.00847,12.10130783,879.57387,13.01386874,10.79377,3.5789995193482014,3.9930000305175994
ED,5181.0,0.39973,0.00728,0.25418272,1259.64301,0.50870728,11.08827,1.9549999237060014,2.3739995956420596
MISC,3246.0,-0.08274,0.00583,12.65164455,52.61504,0.10409947,8.48869,5.175999641418501,2.136000633239769
ED,6120.0,0.89799,0.02194,0.51254638,185.97758,1.02123093,9.24174,1.760999679565499,4.30299949646
ED,6156.0,3.02272,0.04125,0.6701866,823.23487,1.34273985,12.21249,1.6660003662109002,2.8099994659423704
MISC,3702.0,6.12233,0.0448,13.9165035,1340.60382,0.10409945,8.64974,3.98400020599364,0.6629996299743608
CST,3759.0,0.00766,0.01313,9.27787267,37.28302,0.10409947,7.74119,3.8880004882812003,2.708999633789089
MISC,5257.0,12.02377,0.02068,11.59708625,2536.70926,0.10420759,8.37866,1.8860006332398012,5.88199996948237
EC,5675.0,1.56728,0.01436,0.14765846,2163.14554,0.14759494,10.00369,1.6480007171631001,2.77299976348878
EC,5068.0,43.09524,0.08328,0.47741009,8554.9285,0.95354707,9.88859,2.0609998703002983,5.30200004577639
MISC,5819.0,0.16403,0.01032,14.64927316,149.24536,0.1042076,9.14882,1.5789995193481996,4.291999816894549
EC,5324.0,0.41559,0.01627,0.16616721,1912.66798,0.3325112,9.65826,1.828000068664501,4.979999542236369
DSCT,7043.0,0.24135,0.00457,0.11369743,3266.37109,0.11371635,8.61138,1.0619993209838992,2.4700002670287695
MISC,3435.0,2.57196,0.01365,14.64927263,2253.12976,0.10409947,8.11692,4.777999877929711,1.4639997482299796
MISC,3737.0,3.26811,0.00912,26.854493,7573.41157,0.10423328,7.43941,3.9000000953674006,0.29500007629394975
MISC,5089.0,6.55307,0.02041,13.25381333,1066.83281,0.10409945,8.15402,2.0400009155272993,6.0659999847412305
RR,4570.0,0.06897,0.00241,0.55334012,601.02614,0.55362406,9.59394,2.5209999084472994,1.0029993057250994
ED,6049.0,2.67698,0.02672,0.30788726,956.09972,0.61657114,9.13704,1.2929992675781001,2.1290006637573704
MISC,3418.0,1.38688,0.00455,14.64927263,1402.32248,0.10409947,8.18005,4.83900022506718,2.16400003433228
DCEP,4923.0,5.73912,0.06066,13.25410381,37061.59853,13.916809,11.49778,2.1479997634887997,3.044000625610339
EC,4368.60009765625,0.36279,0.00244,0.18928808,1505.75314,0.18920369,10.62114,2.788000106811479,-0.008000373840330255
EC,5670.0,2.68825,0.0423,0.16817897,5301.31228,0.16812486,10.4827,1.5920000076293999,4.76200008392331
EC,4074.0,-0.02222,0.00823,0.14172357,455.65955,0.14175329,10.87437,3.2220001220702983,3.4739999771118004
MISC,2661.0,12.70712,0.03642,11.59734083,1889.64212,0.10409947,7.1412,7.545000076293979,0.3440003395080593
EC,5221.0,3.21731,0.05484,0.15151671,10480.99444,0.15149539,9.91387,1.9960002899169993,4.35400009155269
ED,6229.0,1.40792,0.02091,2.62575538,833.17402,5.2226823,10.8374,1.1259994506836009,3.4420003890991193
MISC,6018.0,5.78523,0.01817,5.25162604,174.80774,0.10409947,8.17909,1.4110002517701012,0.8339996337890305
MISC,3820.0,3.21029,0.00509,15.16215056,2974.80355,13.6459355,12.91481,3.710000038146971,0.22399997711181996
DCEP,4225.0,1.6915,0.05653,3.71114907,1731.62875,7.59513471,8.43611,3.0740003585815003,3.4040002822876403
DCEP,3463.0,1.23481,0.03273,3.05863934,1483.02769,3.02094567,8.97839,4.675999641418501,2.5159997940063388
DSCT,6176.0,0.64584,0.01002,0.10001125,7082.79426,0.10000068,9.29785,0.9770002365112003,4.088999748229929
RR,6295.0,3.77389,0.06915,0.45553205,5172.3009,0.4545426,9.13731,1.2899999618531002,4.430000305175751
DCEP,5268.0,1.84915,0.02199,3.52324278,5108.37844,7.06059211,8.98924,1.8769998550414986,2.95600032806397
MISC,6071.0,1.72696,0.00487,12.09249739,3643.11704,13.00500804,12.59631,1.3060007095337003,1.1899995803832901
RR,4925.0,-0.01916,0.00862,0.59727485,324.5357,0.59818894,7.9405,2.2369995117187997,4.546999931335421
ED,6077.0,9.00719,0.03759,4.48929339,1492.6668,4.51722693,10.09815,1.347999572753901,2.55700016021728
MISC,5715.0,4.67672,0.03141,13.916504,1060.47424,0.10409945,8.65347,1.7130002975463992,3.404000282287651
MISC,3133.0,8.10097,0.01917,13.916504,3911.8637,0.10420759,8.31887,4.978000164031961,2.51399993896484
MISC,4529.0,0.26273,0.01089,15.41646278,92.06022,13.8748165,11.37897,2.569999694824201,3.2019996643066406
MISC,6547.0,2.35971,0.00594,14.62704263,223.02819,0.10420642,8.00983,1.0609998703003,0.29899978637696023
MISC,2950.0,18.12267,0.02447,13.916809,2494.54541,0.10409947,8.54354,6.26900005340574,0.7540001869201696
MISC,3875.0,11.5743,0.01526,12.10152,2807.04853,0.10426175,7.59679,3.661999702453599,3.6440000534057297
DCEP,3702.0,2.58381,0.04451,6.9584045,5374.38768,13.916809,10.04369,4.007999420166001,2.5609998703003285
EC,5164.0,3.38673,0.053,0.23751276,3015.39895,0.47497575,10.30607,2.0249996185303,4.26500034332275
MISC,5765.0,38.19844,0.05325,13.9165035,2893.81784,0.10409945,8.27666,1.484001159667999,6.15600013732913
MISC,4297.2998046875,3.40784,0.01239,12.65136727,650.09949,8.56803402,7.26786,3.2309999465942614,0.5489997863769602
DCEP,5612.0,0.28116,0.00981,3.47920225,1260.04327,12.22142791,8.85036,1.7909994125365998,3.4539995193481
EC,5709.0,0.38278,0.01243,0.12165043,3687.31071,0.12164485,10.48868,1.6180000305175,4.768000602722191
EC,6129.0,11.44686,0.06877,0.22409829,11335.86267,0.2240777,10.35673,1.2810001373290998,2.2880001068115607
MISC,3603.0,1.35063,0.00285,8.19019312,2636.83425,12.30091729,11.12009,4.328000068664591,0.17500019073485973
EC,4890.0,4.87893,0.04327,0.13266739,15131.28381,0.26525453,9.9818,2.277000427246101,3.09899997711185
DSCT,6816.0,-0.09804,0.00505,13.916565,117.7986,0.18885524,9.37266,1.2709999084472,3.1929998397827113
EC,4824.0,2.22862,0.0159,0.12511081,6894.31101,0.12505582,10.00772,2.3099994659424006,2.9229993820190696
MISC,5471.0,1.66221,0.00874,10.70523769,753.39494,0.10426175,7.64452,1.8270006179809997,2.2620000839233203
MISC,2532.0,28.57856,0.03692,14.64895158,4581.56327,0.10420759,8.31392,8.101000308990479,1.7979998588562003
RR,6321.0,4.50707,0.08365,0.57270819,1962.37616,0.57258335,9.38002,1.53600025177,4.55700016021726
EC,5626.0,1.67781,0.05426,0.14593336,3967.98043,0.14587455,9.94628,1.5860004425047993,5.8829994201660405
RR,6448.0,0.28468,0.00538,0.48489561,1094.77374,0.48532792,8.32695,1.036999702453599,2.6729993820190288
DCEP,8141.0,1.00054,0.02532,2.67630942,896.43763,2.69618842,8.52418,0.3360004425047993,4.67800045013424
MISC,4305.0,-0.23305,0.00102,14.63802947,93.97377,13.906128,10.56546,2.86400032043454,0.5120000839233398
DCEP,7642.0,2.33457,0.04427,4.5627882,3314.22446,4.62123529,9.53825,0.5120000839234002,5.928999900817871
MISC,3822.0,-0.1114,0.01557,16.37271647,151.11311,13.916809,13.83387,3.7059993743897,3.64700031280516
CST,4200.0,3.31094,0.02601,13.906067,1754.4973,0.104207,8.5781,3.1110000610352007,2.1809997558593306
DSCT,5861.0,-0.64715,0.01054,15.46312111,424.23765,0.11785778,8.72441,1.6889991760253995,4.03499984741215
RR,6128.0,1.76926,0.06484,0.66111658,1210.8257,0.66127706,9.27508,1.2430009841919016,5.907999992370641
EC,8171.0,1.77437,0.04627,0.2753078,3461.67243,0.27545078,9.01584,0.9809999465942987,5.70300006866454
MISC,5524.0,16.81344,0.0686,13.916504,567.50272,0.10409945,8.64406,1.7150001525878995,2.572999954223599
EC,6309.0,2.74357,0.041,0.38760474,5729.03317,0.38701372,8.98613,1.1350002288818004,4.866999626159661
MISC,4879.0,0.63228,0.00951,10.30856667,308.13289,10.33306787,7.75828,2.250999450683599,1.4730005264281711
EC,4442.0,0.35942,0.0084,0.1167028,4773.33271,0.23346414,8.92667,2.7670001983643004,3.450999259948741
MISC,3895.0,4.61201,0.01858,14.64895158,2523.4154,0.10420759,8.26881,3.625000000000039,1.9150004386901793
MISC,3235.0,21.24256,0.01973,12.65136682,164.99081,0.10409945,8.44413,5.67100048065182,0.24900007247924982
RR,7418.0,2.19084,0.05125,0.29390716,3280.74163,0.29401808,8.6851,0.9160003662109997,5.237999916076671
RR,5552.0,3.71655,0.0771,0.47470954,1991.59319,0.47495107,7.90552,1.6420001983643004,5.40500068664551
MISC,3762.0,2.00949,0.00647,14.64927263,3591.45379,13.916809,8.60836,3.84099960327144,1.20300006866455
MISC,3278.0,11.54436,0.01528,14.27096889,2673.10196,12.843872,9.38625,5.111000061035161,0.2509999275207502
EC,4938.0,1.21714,0.01627,0.14139677,5990.59687,0.28282374,9.23857,2.133999824523899,3.4490003585815003
MISC,4965.0,0.74599,0.00262,10.70500308,6457.38567,10.89407437,11.33511,2.16199970245359,0.34800052642822976
MISC,2977.0,42.67729,0.04377,13.9165035,4450.42534,0.10415349,8.55631,6.00699949264523,0.3989996910095206
MISC,3953.0,0.83878,0.00584,13.9165035,1042.43607,13.01386831,10.28774,3.4399995803833416,0.0030002593994193916
MISC,7098.0,0.56039,0.01054,9.59758897,412.26288,13.916504,12.41331,0.9459991455078001,3.7919998168945312
EC,6288.0,10.11437,0.07557,0.13979718,15317.83144,0.13978034,10.0914,1.146999359130799,6.496999740600609
DCEP,3751.0,1.68971,0.02798,3.47920225,2978.18791,13.916809,8.59327,3.866000175476099,2.30600070953372
RR,5887.0,0.42402,0.00546,0.59727485,996.53894,0.59641083,9.19664,1.5640001296997,2.275000572204611
EC,5519.0,0.72557,0.00847,0.15343444,5119.15857,0.15346521,9.08915,1.8479995727538991,3.44600009918209
EC,5515.0,1.60518,0.01923,0.1650867,3891.5952,0.3303217,9.85108,1.6710004806518999,2.9389991760254404
ED,4526.0,1.40075,0.01864,0.49879943,591.50909,0.49859426,13.07122,2.7560005187987997,2.3459997177124414
MISC,4353.0,0.08581,0.00155,13.25381333,359.41562,0.10409945,8.47408,2.88799953460693,-0.026000022888188923
ED,6558.0,0.80868,0.02665,0.28962547,862.18006,0.5791943,9.0935,0.9969997406006001,4.342000007629389
DCEP,6651.0,0.40215,0.00497,3.52324278,709.07248,7.06059211,8.89043,1.3949995040893004,1.8210000991821307
ED,4852.0,0.48644,0.00733,0.81383064,118.08508,0.8142401,10.97584,2.3150005340577007,1.5959997177123917
GDOR,5460.0,-0.0507,0.00765,14.64927263,435.49318,13.916809,10.34483,1.7849998474120987,4.210000038146999
EC,5707.0,8.7606,0.04329,0.13993775,14426.35517,0.27967421,9.77168,1.5310001373290998,2.0910005569458114
MISC,5914.0,16.00344,0.01877,13.25381333,3470.39084,0.10409945,8.62415,1.3809995651244993,4.26900005340581
RR,7030.0,2.13605,0.04831,0.29641766,2556.53963,0.59288668,8.35126,0.7649993896484997,5.82299995422367
DCEP,2917.0,0.4825,0.01146,3.31352595,1253.88003,3.26688163,8.59457,6.408000946044899,0.16600036621093928
ED,6242.0,8.46851,0.05812,1.14069701,770.28545,2.26926578,9.85914,1.2510004043578995,1.5570001602172905
EC,4362.0,0.69092,0.0161,0.20067057,1518.44662,0.20055936,9.82793,2.7840003967284996,4.07700061798098
EC,4804.0,26.73318,0.05566,0.16257954,15966.68927,0.32549884,9.17756,2.331000328063901,1.9489994049071804
EC,5873.0,0.35062,0.00517,0.12180747,4579.92678,0.12179251,10.17805,1.5770006179809002,3.2199993133544886
MISC,4702.0,3.45616,0.01377,11.0915528,2327.51417,0.10409653,6.89254,2.4460000991820987,2.96499919891356
EC,5844.0,6.18636,0.07366,0.2095905,9976.49388,0.20956705,8.89941,1.6019992828368999,3.81999969482421
DCEP,5616.0,3.47453,0.06233,9.59763103,8690.4548,9.82698095,12.03381,1.5930004119873011,3.7200002670287997
MISC,3514.0,3.70811,0.00954,9.277873,848.91909,13.9168095,8.03797,4.50899934768673,0.12600040435790927
